Year,Groundwater,Temperature
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,1.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,0.0,9.760655737704916
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
2012,1.0,12.771951219512196
